x,y,made
26.1,27.15,False
25.0,41.75,True
25.0,41.75,True
25.7,23.05,False
40.2,38.15,True
7.600000000000001,20.45,True
47.8,37.05,True
21.8,23.15,False
17.3,17.05,True
46.3,27.75,True
39.1,26.95,False
25.0,41.75,False
43.3,25.25,False
44.0,24.55,False
11.8,25.55,True
2.0,37.25,False
1.8999999999999986,31.05,False
25.0,41.75,True
3.1999999999999993,37.55,True
39.2,21.95,True
28.0,23.15,False
48.4,41.75,False
38.9,41.95,False
25.7,17.05,True
37.2,40.55,False
25.0,41.75,False
39.2,27.15,False
7.600000000000001,24.45,False
22.2,22.85,True
9.0,41.05,True
35.9,32.65,False
35.5,33.75,True
40.2,37.65,True
1.1000000000000014,39.75,False
9.3,38.45,False
35.8,27.45,False
33.4,17.65,True
41.0,21.95,False
49.6,41.15,False
25.0,41.75,False
25.0,41.75,True
39.6,40.55,False
25.0,41.75,False
5.5,23.95,False
25.0,41.75,True
28.7,22.05,False
39.4,19.85,False
8.7,42.05,False
39.2,34.55,True
31.4,36.55,False
33.6,33.25,True
25.0,41.75,False
26.0,36.15,True
9.5,32.65,True
36.7,24.55,False
30.1,23.85,False
10.3,21.45,True
48.4,41.65,False
18.9,20.85,False
23.8,35.15,True
30.6,29.35,True
41.6,41.75,False
24.8,35.75,True
25.0,41.75,True
7.399999999999999,43.05,False
23.2,15.95,False
27.1,40.25,True
9.5,37.85,False
23.2,33.55,False
15.0,18.75,True
28.0,31.65,False
25.0,41.75,True
25.3,33.85,False
35.3,43.05,True
25.0,41.75,True
25.0,41.75,True
10.4,42.55,True
18.9,41.35,True
25.0,41.75,False
26.3,42.25,True
47.3,35.15,True
23.0,17.65,True
17.3,16.85,False
14.2,22.05,False
39.7,31.55,True
38.0,28.65,True
25.0,41.75,False
30.4,17.15,True
28.7,28.15,False
25.0,41.75,True
9.0,22.85,True
21.1,17.65,False
25.0,41.75,True
10.1,29.15,False
30.9,17.35,False
32.3,25.25,True
9.6,32.05,True
26.2,34.85,False
10.1,24.25,False
39.1,20.65,False
25.0,41.75,False
29.0,14.649999999999999,False
25.0,41.75,True
9.1,21.95,True
39.1,30.15,True
25.0,41.75,True
35.3,39.15,True
48.2,41.35,False
25.0,41.75,False
25.0,41.75,True
25.0,41.75,True
39.6,32.05,False
10.9,42.25,False
25.8,41.65,True
7.899999999999999,30.95,False
25.0,41.75,False
31.7,36.25,False
24.0,37.55,False
25.0,41.75,False
31.0,16.35,False
9.3,41.45,True
8.0,21.65,False
25.0,41.75,False
25.0,41.75,True
15.3,26.45,True
38.4,27.45,True
30.7,22.35,True
15.6,18.45,True
17.8,17.05,False
41.0,39.75,True
27.4,39.85,True
25.0,41.75,True
25.0,41.75,True
39.9,24.75,False
1.6000000000000014,41.35,False
25.0,41.75,False
7.399999999999999,23.95,False
9.6,35.65,True
40.8,26.95,False
24.9,40.25,False
25.7,40.55,False
20.8,39.25,True
25.0,41.75,False
25.0,41.75,True
25.0,41.75,False
25.0,41.75,True
23.0,41.65,True
6.899999999999999,21.65,True
25.0,41.75,False
18.9,38.95,False
40.7,42.05,False
25.7,41.45,False
24.4,20.95,True
32.9,17.65,True
21.1,25.55,True
2.3999999999999986,38.05,False
25.0,41.75,True
42.7,38.95,False
25.0,41.75,False
44.8,41.35,True
25.0,41.75,True
47.8,42.05,True
43.5,24.45,False
10.3,27.55,False
37.7,33.95,False
37.0,23.35,True
25.0,41.75,False
22.6,29.15,False
30.6,20.95,False
17.2,23.65,False
18.1,36.75,False
41.9,23.35,True
41.1,25.35,True
49.2,39.75,False
25.0,41.75,True
25.5,37.55,False
16.7,31.65,True
24.9,40.65,True
24.6,41.45,True
13.1,20.85,False
11.5,41.05,True
14.8,24.55,True
25.0,41.75,True
48.4,37.25,False
28.0,35.95,True
25.0,41.75,True
11.8,35.75,False
30.6,17.65,True
25.0,41.75,True
10.7,24.25,False
26.0,35.45,False
5.800000000000001,24.15,True
39.1,43.65,True
25.0,41.75,True
25.0,41.75,False
25.0,41.75,False
25.0,41.75,False
25.0,41.75,True
25.0,41.75,False
12.3,41.75,False
37.5,20.65,True
25.0,41.75,True
25.0,41.75,False
27.1,40.65,True
18.9,35.75,False
8.5,33.55,False
45.1,24.95,False
7.699999999999999,40.35,True
12.0,37.55,False
1.6000000000000014,31.35,True
25.0,41.75,False
26.8,34.85,True
25.0,41.75,True
13.6,26.65,True
25.0,41.75,False
44.0,24.95,False
25.0,41.75,False
25.0,41.75,True
25.0,41.75,True
15.5,16.55,True
25.0,41.75,True
21.9,35.75,False
36.2,26.85,False
48.4,37.55,False
34.5,37.35,True
47.6,41.45,True
32.9,24.45,False
24.6,16.05,False
25.0,41.75,True
25.0,41.75,True
31.0,39.85,True
25.0,41.75,True
40.5,40.05,False
27.4,20.85,False
24.3,41.75,True
37.5,30.25,True
39.4,32.35,False
8.8,40.35,True
25.0,41.75,True
25.0,41.75,True
25.0,41.75,True
25.4,40.25,False
26.3,31.25,False
18.8,17.35,False
24.8,22.85,True
21.9,41.75,False
7.899999999999999,41.05,True
25.0,41.75,True
44.3,23.65,False
13.1,35.35,False
16.4,22.25,True
41.6,24.15,True
24.6,33.25,True
8.8,34.65,False
25.0,41.75,True
25.0,41.75,True
24.9,38.35,False
23.5,39.25,True
6.100000000000001,38.15,True
23.5,40.05,False
25.0,41.75,False
25.0,41.75,False
5.399999999999999,38.35,True
48.1,38.15,False
34.3,39.45,False
39.1,17.15,True
25.0,41.75,True
25.0,41.75,True
25.0,41.75,True
18.0,23.95,True
25.0,41.75,True
46.0,38.75,False
25.0,41.75,False
9.1,22.25,False
25.0,41.75,False
4.699999999999999,26.35,False
47.6,41.95,False
25.0,41.75,True
22.7,40.65,True
25.0,41.75,False
6.899999999999999,23.65,False
18.0,24.15,True
6.800000000000001,25.85,False
34.7,18.95,True
2.3999999999999986,42.35,False
30.7,24.25,False
12.5,20.95,True
30.7,16.05,False
25.0,41.75,True
20.0,22.75,False
22.4,27.45,False
5.199999999999999,25.35,False
36.2,19.35,True
25.0,41.75,False
23.8,36.95,False
8.5,23.05,False
23.7,37.65,True
33.7,32.35,False
47.9,36.25,True
13.7,26.95,False
25.0,41.75,True
5.0,41.35,False
39.1,36.45,True
15.1,39.25,False
25.0,41.75,True
46.8,29.95,False
25.0,41.75,True
25.0,41.75,False
48.1,40.35,False
29.5,17.65,False
9.8,28.25,False
25.0,41.75,True
24.4,34.85,False
29.3,41.45,False
25.4,34.35,False
25.0,41.75,False
25.0,41.75,True
41.8,41.95,True
8.7,38.15,False
11.5,31.25,False
25.0,39.75,True
1.8999999999999986,35.15,False
28.5,33.45,False
42.2,32.15,False
25.0,41.75,False
3.0,31.85,False
23.0,34.05,False
25.0,41.75,True
17.7,32.95,False
34.8,29.85,False
18.6,33.55,True
1.8999999999999986,37.55,False
25.0,41.75,False
24.8,39.55,True
36.7,30.45,True
29.8,21.15,False
25.0,41.75,True
48.2,40.85,True
9.8,23.05,True
1.8999999999999986,40.65,True
25.0,41.75,False
12.8,22.35,False
25.0,41.75,True
21.8,17.35,False
20.0,32.05,False
47.8,38.65,False
35.5,21.25,False
31.7,36.75,False
27.4,41.45,False
9.3,21.65,True
15.8,27.95,False
44.9,41.95,False
17.2,20.95,False
9.3,29.65,False
23.5,32.65,True
25.0,41.75,True
6.600000000000001,38.15,False
11.0,19.85,False
5.399999999999999,26.45,False
25.0,41.75,True
27.4,16.25,False
3.8999999999999986,27.75,False
36.7,38.45,False
25.0,41.75,True
37.8,21.25,True
25.0,41.75,True
25.0,41.75,False
24.3,40.05,False
25.0,41.75,True
25.2,23.65,True
25.0,41.75,True
29.5,35.15,False
37.8,37.35,False
11.7,38.75,False
25.0,41.75,False
24.4,38.35,False
41.0,34.35,False
25.0,41.75,False
25.0,41.75,True
25.0,41.75,True
7.399999999999999,40.55,False
25.0,39.75,True
25.0,41.75,False
5.800000000000001,24.25,False
13.7,27.75,False
25.0,41.75,True
25.0,41.75,False
29.8,41.05,False
25.0,41.75,True
26.1,37.85,False
15.0,35.45,False
37.0,35.65,False
25.0,41.75,False
15.5,25.75,True
9.3,36.75,True
40.2,35.65,True
40.5,41.65,True
40.5,23.05,False
44.4,26.15,False
28.2,33.75,True
43.7,24.45,True
34.5,24.95,True
15.5,38.45,False
13.7,38.45,True
4.800000000000001,33.05,False
40.2,22.25,False
24.3,41.45,True
35.8,36.45,False
4.300000000000001,40.05,True
25.0,41.75,True
16.7,30.55,True
31.7,16.75,False
25.0,41.75,True
32.3,31.65,True
24.0,35.45,True
25.0,41.75,True
25.0,41.75,True
37.5,34.25,True
38.1,28.25,True
23.7,39.85,True
15.1,27.75,False
27.6,34.25,False
41.9,41.45,False
25.0,41.75,False
25.0,41.75,True
20.8,37.25,True
37.0,20.45,False
39.4,20.65,False
24.9,30.55,True
38.4,21.15,False
22.9,28.65,True
25.0,41.75,True
39.1,41.15,False
25.0,41.75,False
25.0,41.75,True
25.0,41.75,True
24.8,29.35,False
27.6,21.65,False
40.0,39.25,True
41.0,19.25,False
41.3,21.45,False
32.3,40.05,True
25.5,41.75,True
25.0,41.75,True
25.0,41.75,False
23.8,41.45,False
31.2,26.95,False
49.5,37.65,False
36.1,36.55,False
15.9,40.35,False
23.5,40.25,False
25.0,41.75,False
21.3,38.45,True
29.6,22.35,False
15.8,30.45,False
25.0,41.75,False
28.2,34.25,False
48.7,40.65,True
13.1,20.05,True
39.9,18.65,True
22.2,34.85,False
25.0,41.75,False
16.9,37.05,False
14.5,26.45,False
25.0,41.75,True
25.0,41.75,False
24.1,24.75,True
11.4,24.25,False
44.3,37.55,False
25.0,41.75,False
25.0,41.75,True
27.3,39.75,False
17.3,38.35,False
38.8,39.55,False
25.0,41.75,True
14.7,36.95,False
4.300000000000001,24.75,False
28.2,37.25,True
14.4,19.85,False
25.0,41.75,False
2.3999999999999986,41.15,True
15.1,16.55,True
35.9,39.55,True
25.0,32.65,False
39.9,36.45,False
25.0,41.75,True
17.7,37.85,False
26.6,22.55,True
24.6,41.35,True
24.8,15.649999999999999,False
1.8999999999999986,38.45,False
4.899999999999999,28.25,False
2.5,39.75,True
18.0,40.55,True
25.0,41.75,True
26.9,39.85,False
0.8999999999999986,33.75,True
30.6,38.75,False
25.0,41.75,False
29.9,39.55,False
36.9,32.85,False
42.9,24.75,False
21.8,30.15,False
25.0,41.75,False
25.7,41.75,True
25.0,41.75,True
24.0,40.25,False
8.0,23.35,True
25.0,41.75,True
8.2,32.45,False
28.0,43.05,True
45.1,37.05,False
26.0,42.35,True
25.0,41.75,True
16.4,25.05,True
8.7,21.25,False
22.2,41.15,False
25.0,41.75,False
1.6999999999999993,39.55,True
38.3,36.15,True
25.0,39.25,True
1.8999999999999986,40.55,False
31.4,31.05,False
27.9,41.35,False
19.9,32.05,False
21.0,34.25,False
32.9,17.65,False
25.0,41.75,False
22.9,23.65,False
41.8,21.75,False
43.0,25.85,True
25.0,41.75,True
25.0,41.75,True
13.1,31.55,False
25.0,41.75,True
25.0,41.75,True
25.0,41.75,False
19.1,38.95,True
25.0,41.75,False
9.1,32.45,True
25.0,41.75,True
25.0,41.75,True
8.7,41.95,False
42.7,23.95,True
24.8,32.95,False
20.2,16.35,False
47.8,42.25,False
40.5,35.35,True
20.8,38.95,True
10.1,40.85,True
36.7,42.55,False
25.0,41.75,True
25.0,41.75,True
30.1,33.45,True
17.8,25.85,False
3.5,28.05,False
41.4,31.35,True
26.9,36.15,False
48.5,44.45,False
25.0,41.75,False
24.9,33.55,True
5.199999999999999,26.05,False
11.4,20.45,False
2.0,34.85,True
20.0,39.25,True
35.0,36.95,True
12.8,38.75,False
21.1,20.95,False
25.0,41.75,True
25.8,27.25,True
12.0,29.05,True
25.7,32.35,True
34.0,19.25,False
25.0,41.75,True
28.7,39.55,False
25.0,41.75,True
45.7,28.85,True
3.6000000000000014,38.75,False
25.0,41.75,True
25.0,41.75,False
27.3,35.15,False
11.2,28.25,True
20.8,38.95,True
25.0,41.75,True
26.0,40.05,True
48.4,34.55,False
40.7,24.55,False
1.3000000000000007,37.35,True
25.0,41.75,True
22.7,31.65,False
47.0,42.75,False
28.4,33.75,True
21.6,16.55,False
24.8,36.45,True
49.2,35.05,False
8.2,30.75,True
2.0,29.65,False
26.5,22.25,False
24.9,16.75,False
13.6,27.25,False
40.7,31.25,False
14.4,38.35,False
41.9,21.95,False
27.7,41.15,True
6.300000000000001,43.45,True
25.0,41.75,True
38.6,21.45,False
47.9,39.75,False
41.6,40.55,True
22.4,22.35,True
14.8,26.65,True
25.4,35.45,False
20.8,37.55,False
25.0,41.75,True
41.3,21.75,True
40.0,34.85,False
26.5,19.75,False
7.699999999999999,33.15,True
25.0,41.75,False
25.0,41.75,True
25.0,41.75,True
25.0,41.75,True
25.0,41.75,False
25.0,41.75,False
24.6,17.05,False
29.6,36.25,True
25.0,41.75,True
25.0,41.75,True
25.0,41.75,True
45.5,37.25,False
25.8,42.05,False
38.9,35.45,False
24.8,38.75,False
5.800000000000001,26.05,False
9.1,42.05,True
30.1,31.35,False
21.6,23.15,True
3.3000000000000007,30.45,False
16.2,41.65,False
25.0,40.35,True
25.0,41.75,True
24.9,41.65,True
27.4,16.75,True
24.4,33.45,False
24.8,16.05,False
23.5,41.35,False
4.899999999999999,38.35,False
9.8,32.95,False
11.2,42.25,True
25.0,41.75,True
48.4,33.15,False
47.4,39.75,False
25.0,41.75,False
25.0,41.75,False
7.399999999999999,25.05,False
30.4,38.45,True
21.6,21.45,True
25.0,41.75,False
19.1,24.25,False
15.1,32.65,False
14.0,35.35,False
25.0,41.75,True
43.2,35.65,False
18.0,34.25,True
32.9,27.25,True
41.4,35.05,True
14.5,41.05,False
1.6999999999999993,42.35,False
38.8,27.95,False
46.3,40.55,False
23.3,35.65,False
23.2,41.75,True
26.8,41.05,False
13.1,31.65,True
6.899999999999999,33.95,True
28.2,16.75,True
25.0,41.75,True
25.0,41.75,True
41.0,22.35,True
8.0,23.35,False
7.899999999999999,22.75,True
25.0,41.75,False
47.8,39.55,True
43.7,26.95,False
14.8,40.25,False
25.0,41.75,False
25.0,41.75,True
25.0,41.75,False
16.7,18.25,False
29.6,33.25,False
22.6,40.55,False
28.4,40.35,True
22.6,37.85,True
31.0,29.35,False
9.1,35.75,False
39.4,35.15,False
11.4,31.35,True
31.4,39.25,True
25.0,41.75,True
15.5,41.05,False
37.2,40.65,False
26.1,37.85,True
24.8,37.55,True
2.3999999999999986,36.95,False
25.0,41.75,False
25.0,41.75,True
1.6000000000000014,37.85,False
9.0,20.45,True
48.2,40.35,True
27.7,36.75,False
25.0,41.75,True
25.0,41.75,False
25.0,41.75,False
23.8,39.85,False
10.9,2.049999999999997,False
35.0,34.65,False
25.0,41.75,False
30.2,38.05,False
22.2,16.35,False
10.7,40.55,False
25.0,41.75,True
24.1,35.05,False
30.9,36.15,False
33.1,32.95,False
25.7,40.65,True
25.0,41.75,False
2.5,38.35,False
25.0,41.75,True
29.5,25.25,False
42.2,25.05,True
25.0,41.75,True
25.0,41.75,True
25.0,41.75,False
25.5,35.35,True
25.0,41.75,True
9.8,30.95,False
23.7,39.85,False
2.0,39.55,True
25.0,41.75,False
39.9,41.75,False
29.0,40.05,False
18.5,21.95,False
25.0,41.75,True
10.9,31.25,True
25.0,41.75,True
16.2,40.05,False
25.0,41.75,True
25.0,41.75,True
7.699999999999999,24.75,False
25.0,41.75,False
25.0,23.05,False
31.2,41.45,False
45.1,40.05,False
18.9,40.25,False
25.0,41.75,False
25.0,41.75,True
25.0,41.75,True
42.1,35.95,True
41.9,34.65,False
48.2,41.35,False
40.7,34.55,True
25.0,41.75,True
9.0,36.95,True
18.6,23.95,True
25.0,41.75,True
4.899999999999999,36.75,True
2.0,38.35,False
25.0,41.75,True
37.2,33.75,True
24.1,23.35,False
41.9,40.65,False
11.0,33.15,True
27.4,25.85,True
46.8,30.95,False
25.0,41.75,True
25.0,41.75,True
15.6,17.95,False
18.8,22.55,False
9.6,36.45,False
7.699999999999999,2.3500000000000014,False
20.5,29.05,False
25.0,41.75,True
25.0,41.75,True
1.8999999999999986,36.25,False
25.0,41.75,True
34.8,38.95,False
17.8,19.55,True
9.1,27.25,False
14.4,40.85,True
25.0,41.75,True
37.7,31.85,False
14.7,21.95,False
25.0,41.75,True
40.7,40.85,False
25.0,41.75,True
30.6,33.45,True
39.2,22.55,False
24.1,40.55,True
1.3999999999999986,38.45,False
37.5,33.75,False
12.3,18.75,True
25.0,41.75,False
16.7,37.25,True
23.7,43.05,True
25.0,41.75,False
17.3,20.45,False
3.0,28.65,False
24.4,35.75,True
23.5,42.35,True
2.0,31.35,False
47.9,42.75,False
13.2,15.95,False
32.5,30.45,True
25.0,41.75,True
25.2,35.45,False
31.7,29.65,False
23.8,23.95,False
30.9,35.65,True
25.0,41.75,False
25.0,41.75,True
25.0,41.75,True
37.0,29.65,False
27.6,23.85,True
47.3,40.35,False
49.2,40.05,False
37.5,30.15,False
13.4,39.25,False
25.0,41.75,False
36.1,38.35,False
25.0,41.75,True
43.5,39.25,True
31.8,36.15,True
25.0,41.75,True
12.9,36.25,True
29.9,34.05,False
25.0,41.75,True
31.7,39.75,False
16.1,15.649999999999999,False
38.0,25.05,True
39.4,40.05,False
25.0,41.75,False
25.0,41.75,True
25.0,41.75,False
25.0,41.75,True
21.8,34.25,True
46.2,37.85,True
48.2,40.05,False
25.0,41.75,True
46.0,27.15,False
16.2,18.45,False
25.0,41.75,True
25.0,41.75,True
24.9,41.65,True
25.0,41.75,True
7.600000000000001,36.25,False
25.8,33.75,False
25.0,41.75,True
36.9,23.65,False
1.1000000000000014,41.75,False
28.4,37.55,True
1.6999999999999993,39.15,True
20.5,40.85,False
18.3,37.65,False
19.4,42.35,False
21.4,21.15,True
21.3,17.05,False
26.6,33.75,False
25.0,41.75,False
24.3,33.25,True
37.5,29.15,False
25.0,41.75,True
45.7,30.15,False
21.9,40.65,False
25.0,41.75,False
32.9,25.85,False
48.1,39.25,False
25.0,41.75,False
38.1,44.55,False
25.0,41.75,True
25.0,41.75,True
43.0,32.05,True
9.8,28.05,False
7.699999999999999,23.85,True
14.7,30.55,True
35.9,41.65,False
25.0,41.75,True
25.0,41.75,False
31.5,23.85,False
38.6,29.95,True
26.8,35.95,False
24.6,23.05,True
33.9,26.45,False
49.5,40.65,True
7.600000000000001,43.45,False
36.2,33.95,False
23.5,36.25,True
48.1,40.65,True
24.9,41.45,True
25.0,41.75,True
46.5,28.85,False
24.9,32.15,False
25.0,41.75,True
25.0,41.75,True
25.0,41.75,True
28.8,23.35,False
25.0,40.85,True
25.0,41.75,True
24.8,43.05,True
5.800000000000001,27.45,False
15.3,41.45,False
25.0,41.75,True
25.0,40.85,True
27.1,40.85,True
37.8,41.35,False
41.8,39.85,False
7.899999999999999,22.85,True
15.5,34.25,False
38.1,23.95,False
18.7,40.95,True
25.0,41.75,False
17.8,40.65,False
25.5,30.95,False
25.0,41.75,False
25.0,41.75,False
23.0,23.95,True
25.0,41.75,True
24.3,35.75,False
25.0,41.75,True
25.0,41.75,True
25.0,41.75,True
17.7,25.55,True
26.6,41.75,False
44.6,25.55,True
39.2,35.35,False
36.6,42.25,False
12.3,27.45,True
26.1,40.05,True
17.8,34.25,True
25.4,41.75,True
7.399999999999999,40.35,True
35.3,24.15,True
25.0,41.75,True
25.0,41.75,False
34.7,17.65,False
39.2,20.45,True
6.800000000000001,36.25,True
25.0,41.75,True
13.6,30.25,True
27.7,39.75,True
12.1,40.35,True
27.7,34.35,False
41.1,35.65,True
25.0,41.75,True
26.6,41.65,False
25.0,41.75,True
25.0,41.75,True
37.3,32.15,False
15.3,25.05,False
25.0,41.75,True
23.5,39.55,False
18.0,23.15,False
25.0,41.75,False
17.0,34.25,False
31.0,42.05,False
47.3,27.45,False
25.0,41.75,True
33.4,38.35,False
21.6,40.55,False
31.5,34.25,False
25.0,41.75,True
2.5,35.95,False
44.9,25.05,False
25.0,21.65,False
8.5,41.05,False
4.100000000000001,27.15,True
25.0,41.75,True
25.0,41.75,False
25.0,41.75,True
25.0,41.75,True
42.7,22.05,True
23.3,43.35,False
5.399999999999999,38.65,True
39.1,29.05,False
36.9,25.75,True
25.0,41.75,False
43.7,41.95,False
12.1,16.75,False
25.0,41.75,True
25.0,41.75,True
14.5,25.75,True
8.0,39.45,False
24.8,33.45,True
10.3,28.55,True
25.0,36.45,False
27.9,41.05,False
25.0,41.75,False
25.0,41.75,True
18.9,38.75,True
24.8,32.35,False
24.3,20.05,False
48.1,31.65,True
33.7,27.55,False
32.5,17.05,False
39.4,33.75,False
25.0,41.75,True
39.4,25.35,False
25.0,41.75,True
25.0,41.75,True
19.2,36.75,True
14.5,19.25,True
31.2,40.55,True
25.0,41.75,True
36.7,28.35,True
25.0,41.75,False
12.1,36.95,False
38.9,21.25,True
27.9,13.75,False
25.0,41.75,False
22.2,40.35,False
39.2,37.25,False
27.1,41.15,True
38.3,35.95,False
26.4,40.85,False
7.100000000000001,23.65,False
32.0,29.05,False
27.6,21.95,True
10.3,21.75,True
36.6,39.75,True
25.0,41.75,False
5.399999999999999,25.25,True
35.1,24.15,True
12.3,34.05,False
28.0,38.15,False
3.6000000000000014,27.95,True
25.0,41.75,True
22.4,41.95,False
25.0,41.75,True
4.899999999999999,26.35,False
24.9,16.55,True
25.0,41.75,True
33.7,17.85,True
48.5,40.55,False
25.0,41.75,True
22.6,35.75,True
25.0,41.75,True
25.0,41.75,True
35.5,26.05,False
25.0,41.75,True
36.2,18.75,True
28.2,26.15,False
38.8,31.65,False
37.0,31.55,False
42.7,43.35,False
40.5,31.35,False
31.4,32.35,True
3.0,25.35,False
26.1,37.25,False
10.6,20.85,False
48.7,44.95,False
19.1,26.85,False
48.5,43.15,True
1.1000000000000014,42.85,True
11.5,20.05,False
48.9,43.15,True
16.1,35.35,True
35.5,32.95,True
38.9,32.45,False
31.8,39.45,False
23.5,33.45,False
17.2,17.95,True
48.4,40.55,False
39.1,39.85,True
8.399999999999999,33.55,False
22.2,38.15,False
2.8000000000000007,40.55,False
36.1,33.75,False
17.3,17.15,False
39.9,22.85,False
44.4,35.75,True
25.0,41.75,True
25.0,41.75,True
24.1,35.95,False
25.0,41.75,False
1.6000000000000014,32.35,False
27.9,23.35,False
12.3,40.35,True
25.0,41.75,True
23.0,41.15,True
25.0,41.75,True
25.0,41.75,False
25.0,41.75,True
25.0,41.75,False
25.0,41.75,True
25.0,41.75,True
25.0,41.75,True
38.4,41.65,False
17.0,25.55,False
25.0,41.75,False
27.1,30.45,False
25.0,41.75,False
27.1,22.75,True
24.6,32.95,False
48.7,41.75,False
25.0,41.75,True
12.1,39.45,True
25.0,41.75,False
25.0,41.05,False
38.1,21.45,False
23.5,39.75,True
12.8,38.95,False
21.8,41.75,False
12.0,40.25,True
18.6,37.35,False
25.0,41.75,True
16.6,27.15,False
25.7,40.55,True
33.7,20.65,True
41.6,31.05,False
6.899999999999999,40.25,False
30.9,37.05,False
41.8,35.15,False
25.0,41.75,True
41.6,41.95,True
38.3,20.05,False
43.3,25.25,False
1.6999999999999993,42.05,True
8.7,36.95,False
24.3,38.05,False
17.0,24.95,False
38.3,26.35,False
14.7,33.15,False
46.5,29.15,False
29.0,37.55,True
12.5,26.95,False
13.6,28.85,True
11.2,26.45,True
20.7,37.65,True
40.0,43.95,False
42.5,40.35,False
25.0,41.75,False
25.0,41.75,True
31.2,27.25,False
25.0,41.75,True
13.9,37.35,False
21.9,35.35,True
45.4,26.45,True
6.5,24.75,False
43.0,24.25,False
40.3,40.55,False
34.2,38.15,False
37.7,28.55,False
25.0,41.75,True
25.0,41.15,True
36.6,22.75,False
23.5,40.85,False
47.8,41.75,True
25.0,36.55,True
23.3,41.75,False
42.4,32.15,False
29.9,23.65,False
25.0,41.75,True
23.7,17.35,True
25.0,41.75,False
25.0,41.75,True
1.3999999999999986,36.15,False
16.9,22.55,True
48.1,39.45,False
25.0,41.75,True
44.3,41.65,True
25.0,41.75,False
24.6,41.45,True
25.0,41.75,True
25.0,41.75,True
25.0,41.75,False
44.1,35.35,True
48.9,41.15,False
8.0,41.75,False
25.0,41.75,True
21.9,22.85,False
25.0,41.75,False
20.5,34.05,True
38.1,21.25,False
25.0,41.75,False
13.2,19.05,False
9.8,20.45,True
25.0,41.75,True
24.9,24.45,True
21.8,26.85,True
19.2,22.75,False
24.8,40.35,False
37.2,26.45,True
15.1,36.75,True
33.4,41.45,True
25.0,41.75,True
25.0,41.75,True
38.0,31.05,False
46.3,31.25,True
25.5,41.75,False
24.9,41.95,True
25.0,41.75,True
25.0,41.75,False
9.5,20.95,True
25.0,41.75,False
13.2,24.15,False
24.9,27.95,True
21.6,28.25,False
25.0,41.75,False
24.3,34.05,False
47.9,30.95,False
41.9,37.35,False
29.3,37.25,False
5.0,41.95,True
24.1,35.45,False
22.7,39.25,True
11.0,44.75,True
25.0,41.75,True
38.9,36.95,True
18.5,34.65,False
14.7,17.65,True
25.0,41.75,True
25.0,13.75,False
5.399999999999999,39.75,False
29.9,14.149999999999999,True
37.0,33.55,True
39.2,18.25,False
10.1,31.25,False
25.0,41.75,True
15.8,39.75,False
40.5,33.25,False
25.0,41.75,False
38.1,33.25,False
29.0,27.25,False
25.0,41.75,False
16.9,17.15,True
25.0,41.75,False
25.0,41.75,False
22.6,17.15,False
40.0,29.85,True
25.0,41.75,False
47.9,41.65,True
40.0,27.45,True
19.1,17.65,False
32.8,25.35,False
47.6,44.15,False
25.0,41.75,True
32.5,35.95,False
35.5,26.65,True
14.8,28.35,False
8.8,22.35,False
25.8,27.15,False
25.0,41.75,True
35.1,41.45,True
44.9,36.55,False
33.7,39.75,True
1.3000000000000007,40.05,True
25.0,41.75,False
24.8,23.95,False
35.8,18.45,True
47.4,39.75,False
48.2,41.35,False
25.0,41.75,True
22.6,38.15,False
30.1,36.25,False
25.0,41.75,False
16.7,37.25,False
19.4,36.55,False
2.3999999999999986,43.65,False
32.8,24.95,True
25.0,41.75,True
37.5,35.45,True
23.5,40.55,False
20.8,41.15,False
25.0,41.75,False
36.1,26.85,False
8.0,34.55,True
25.0,41.75,True
18.6,30.95,False
39.2,21.65,False
15.6,26.85,True
45.2,42.25,False
0.8999999999999986,40.65,False
25.0,41.75,False
25.0,41.75,False
48.1,40.05,True
23.8,40.85,True
23.3,41.75,True
2.5,38.05,False
48.4,38.65,True
15.5,21.65,False
42.1,40.55,True
5.399999999999999,24.45,False
25.0,41.75,False
25.0,41.75,False
44.1,23.95,True
19.9,39.45,False
7.300000000000001,39.55,False
30.6,29.05,False
31.5,21.65,True
34.0,40.85,False
25.0,41.75,False
26.9,41.75,False
31.2,33.75,True
7.300000000000001,39.85,False
25.0,41.75,False
37.5,40.55,True
46.8,40.85,True
38.8,19.75,False
6.300000000000001,36.25,False
25.0,41.75,True
10.4,34.35,False
25.0,41.75,False
5.800000000000001,25.75,True
25.0,41.75,True
16.7,16.85,True
2.5,33.45,False
25.2,20.45,False
25.0,41.75,True
9.8,33.45,False
23.7,36.95,False
46.3,27.45,False
26.3,28.35,False
13.1,35.75,False
7.399999999999999,32.15,True
13.6,27.45,True
29.0,23.45,True
25.0,41.75,False
11.0,20.45,True
36.7,25.85,True
11.5,20.65,True
25.0,41.75,False
0.8999999999999986,41.45,False
25.0,41.75,True
37.7,23.95,False
25.0,41.75,True
15.9,26.85,False
41.9,35.75,True
6.600000000000001,22.55,False
36.7,20.95,True
31.2,17.95,True
37.8,39.75,True
32.3,40.65,False
34.3,17.95,True
40.0,22.05,False
31.0,40.05,False
38.4,36.15,True
21.6,35.95,True
32.6,41.65,False
7.899999999999999,23.05,True
25.0,41.75,True
26.1,30.55,True
14.5,25.35,True
32.0,32.65,False
44.1,25.05,False
37.0,36.45,True
28.7,24.45,False
